ano,mes,data,regiao,uf,setor,tipo_ataque,vulnerabilidade,incidentes,impacto_financeiro,tempo_recuperacao,sistemas_afetados,nivel_criticidade,status_resposta
2018,1,2018-01-01,Norte,RO,Saúde,Ransomware,Sistema desatualizado,8,1260610.5,116.9,35,Crítico,Em análise
2018,1,2018-01-01,Norte,TO,Governo,Phishing,Falha humana,17,146667.9,10.7,60,Alto,Mitigado
2018,1,2018-01-01,Nordeste,BA,Financeiro,Phishing,Sistema desatualizado,7,711985.0,78.2,29,Alto,Mitigado
2018,1,2018-01-01,Nordeste,BA,Governo,Phishing,Falha humana,9,1247761.75,77.6,27,Baixo,Resolvido
2018,1,2018-01-01,Nordeste,PE,Financeiro,DDoS,Senha fraca,11,667533.41,105.0,77,Baixo,Mitigado
2018,1,2018-01-01,Nordeste,PE,Governo,Ransomware,Sistema desatualizado,11,149453.19,119.5,4,Baixo,Em análise
2018,1,2018-01-01,Nordeste,CE,Governo,Vazamento,Sistema desatualizado,13,842163.15,3.3,16,Crítico,Resolvido
2018,1,2018-01-01,Nordeste,CE,Financeiro,DDoS,Falha humana,14,1166517.33,82.0,72,Médio,Resolvido
2018,1,2018-01-01,Nordeste,MA,Varejo,DDoS,Sem MFA,12,574135.75,47.8,68,Crítico,Em análise
2018,1,2018-01-01,Nordeste,PB,Educação,Malware,Sistema desatualizado,16,448430.45,82.2,30,Baixo,Mitigado
2018,1,2018-01-01,Centro-Oeste,DF,Saúde,Vazamento,Sem MFA,8,673989.68,48.0,37,Baixo,Mitigado
2018,1,2018-01-01,Centro-Oeste,GO,Varejo,Ransomware,Sem MFA,9,942962.45,114.8,6,Alto,Resolvido
2018,1,2018-01-01,Centro-Oeste,GO,Governo,Phishing,Senha fraca,12,486850.69,101.8,49,Alto,Mitigado
2018,1,2018-01-01,Centro-Oeste,MT,Varejo,Phishing,Sem MFA,8,1606742.86,66.2,20,Alto,Mitigado
2018,1,2018-01-01,Centro-Oeste,MS,Educação,Malware,Senha fraca,17,752922.66,64.6,15,Médio,Em análise
2018,1,2018-01-01,Sudeste,SP,Governo,Vazamento,Falha humana,11,344353.35,106.9,3,Alto,Mitigado
2018,1,2018-01-01,Sudeste,SP,Varejo,Ransomware,Sistema desatualizado,10,1197848.79,4.0,38,Crítico,Resolvido
2018,1,2018-01-01,Sudeste,SP,Saúde,Vazamento,Falha humana,15,615643.87,55.0,43,Baixo,Mitigado
2018,1,2018-01-01,Sudeste,RJ,Saúde,Ransomware,Senha fraca,12,365722.69,97.4,10,Baixo,Em análise
2018,1,2018-01-01,Sudeste,RJ,Educação,DDoS,Falha humana,10,806580.02,60.6,48,Médio,Resolvido
2018,1,2018-01-01,Sudeste,RJ,Governo,Ransomware,Falha humana,18,243759.29,39.7,10,Crítico,Mitigado
2018,1,2018-01-01,Sudeste,RJ,Financeiro,Phishing,Sem MFA,10,1209941.82,94.0,54,Baixo,Em análise
2018,1,2018-01-01,Sudeste,MG,Varejo,Phishing,Sistema desatualizado,9,783373.74,27.1,35,Baixo,Mitigado
2018,1,2018-01-01,Sudeste,MG,Financeiro,Ransomware,Sistema desatualizado,10,402755.17,46.4,19,Médio,Em análise
2018,1,2018-01-01,Sudeste,MG,Governo,DDoS,Sem MFA,16,995610.52,80.5,77,Crítico,Mitigado
2018,1,2018-01-01,Sudeste,ES,Educação,DDoS,Senha fraca,21,242420.05,27.3,41,Baixo,Mitigado
2018,1,2018-01-01,Sudeste,ES,Financeiro,Ransomware,Senha fraca,10,1681209.43,13.7,14,Crítico,Resolvido
2018,1,2018-01-01,Sudeste,ES,Varejo,Vazamento,Sistema desatualizado,12,920017.64,33.6,39,Crítico,Mitigado
2018,1,2018-01-01,Sul,PR,Governo,Ransomware,Falha humana,13,1580606.93,103.3,41,Médio,Mitigado
2018,1,2018-01-01,Sul,PR,Varejo,Vazamento,Sistema desatualizado,5,752420.76,117.9,30,Alto,Em análise
2018,1,2018-01-01,Sul,SC,Financeiro,Phishing,Falha humana,9,750017.72,112.5,60,Baixo,Resolvido
2018,1,2018-01-01,Sul,SC,Varejo,Malware,Sem MFA,8,1454423.76,61.6,12,Alto,Mitigado
2018,1,2018-01-01,Sul,RS,Educação,DDoS,Senha fraca,16,1994413.49,60.8,57,Médio,Em análise
2018,1,2018-01-01,Sul,RS,Financeiro,Ransomware,Sistema desatualizado,8,1180476.79,109.8,68,Crítico,Mitigado
2018,2,2018-02-01,Norte,AM,Saúde,Ransomware,Sem MFA,12,1325258.32,104.1,17,Alto,Em análise
2018,2,2018-02-01,Norte,PA,Varejo,Malware,Sistema desatualizado,10,1122553.81,54.8,23,Crítico,Resolvido
2018,2,2018-02-01,Norte,PA,Governo,Phishing,Sem MFA,11,1016652.54,58.0,8,Baixo,Resolvido
2018,2,2018-02-01,Norte,RO,Varejo,Vazamento,Sem MFA,12,975434.85,104.9,10,Médio,Em análise
2018,2,2018-02-01,Norte,TO,Varejo,Ransomware,Falha humana,16,1390803.98,23.8,34,Médio,Em análise
2018,2,2018-02-01,Nordeste,BA,Governo,DDoS,Sistema desatualizado,21,1890445.73,82.7,34,Médio,Em análise
2018,2,2018-02-01,Nordeste,BA,Financeiro,DDoS,Falha humana,10,439629.92,53.2,22,Médio,Mitigado
2018,2,2018-02-01,Nordeste,PE,Educação,DDoS,Sem MFA,9,171253.26,6.0,12,Baixo,Em análise
2018,2,2018-02-01,Nordeste,PE,Governo,Ransomware,Falha humana,13,1273281.99,53.4,49,Alto,Mitigado
2018,2,2018-02-01,Nordeste,CE,Financeiro,Vazamento,Senha fraca,9,226047.57,56.4,66,Crítico,Mitigado
2018,2,2018-02-01,Nordeste,CE,Varejo,Vazamento,Falha humana,9,323873.11,2.5,11,Médio,Resolvido
2018,2,2018-02-01,Nordeste,MA,Educação,Phishing,Senha fraca,8,1040641.0,108.3,52,Crítico,Em análise
2018,2,2018-02-01,Nordeste,PB,Financeiro,Malware,Sem MFA,13,565147.9,102.3,5,Alto,Mitigado
2018,2,2018-02-01,Centro-Oeste,DF,Governo,Ransomware,Sistema desatualizado,10,65658.88,88.0,16,Médio,Mitigado
2018,2,2018-02-01,Centro-Oeste,GO,Financeiro,Vazamento,Sem MFA,13,1298622.63,84.8,21,Baixo,Mitigado
2018,2,2018-02-01,Centro-Oeste,GO,Varejo,Malware,Senha fraca,8,1015113.4,14.8,44,Alto,Resolvido
2018,2,2018-02-01,Centro-Oeste,MT,Educação,Phishing,Falha humana,7,503342.17,119.1,54,Baixo,Em análise
2018,2,2018-02-01,Centro-Oeste,MS,Governo,DDoS,Sem MFA,12,1486952.96,30.1,46,Crítico,Resolvido
2018,2,2018-02-01,Sudeste,SP,Educação,Vazamento,Sem MFA,12,67060.53,68.6,75,Médio,Mitigado
2018,2,2018-02-01,Sudeste,SP,Governo,Vazamento,Falha humana,14,388877.51,48.3,31,Baixo,Em análise
2018,2,2018-02-01,Sudeste,SP,Financeiro,Vazamento,Sem MFA,14,1297814.3,118.0,46,Alto,Em análise
2018,2,2018-02-01,Sudeste,RJ,Financeiro,DDoS,Falha humana,8,976726.83,107.8,51,Crítico,Mitigado
2018,2,2018-02-01,Sudeste,RJ,Saúde,Vazamento,Sem MFA,14,1343175.41,38.7,63,Crítico,Resolvido
2018,2,2018-02-01,Sudeste,RJ,Educação,Phishing,Senha fraca,14,705020.18,7.5,12,Baixo,Em análise
2018,2,2018-02-01,Sudeste,RJ,Varejo,Vazamento,Senha fraca,8,425108.39,54.3,68,Médio,Resolvido
2018,2,2018-02-01,Sudeste,MG,Educação,Malware,Senha fraca,8,1689569.95,88.1,62,Baixo,Mitigado
2018,2,2018-02-01,Sudeste,MG,Varejo,Phishing,Falha humana,7,269696.56,13.3,6,Médio,Resolvido
2018,2,2018-02-01,Sudeste,MG,Educação,Malware,Sem MFA,12,792811.11,96.7,25,Alto,Resolvido
2018,2,2018-02-01,Sudeste,ES,Educação,Phishing,Falha humana,10,1110356.19,104.3,51,Alto,Resolvido
2018,2,2018-02-01,Sudeste,ES,Governo,Phishing,Senha fraca,10,539963.26,19.7,14,Baixo,Em análise
2018,2,2018-02-01,Sudeste,ES,Varejo,Ransomware,Sem MFA,13,1899116.29,62.6,43,Baixo,Mitigado
2018,2,2018-02-01,Sul,PR,Saúde,Phishing,Sem MFA,8,1154011.75,9.4,30,Médio,Resolvido
2018,2,2018-02-01,Sul,PR,Educação,Phishing,Sistema desatualizado,15,675800.39,97.0,22,Alto,Mitigado
2018,2,2018-02-01,Sul,SC,Educação,DDoS,Sistema desatualizado,12,894449.47,112.7,7,Médio,Em análise
2018,2,2018-02-01,Sul,SC,Educação,Vazamento,Sistema desatualizado,13,577483.49,85.9,7,Alto,Resolvido
2018,2,2018-02-01,Sul,RS,Educação,Vazamento,Falha humana,11,683981.03,93.2,39,Baixo,Mitigado
2018,2,2018-02-01,Sul,RS,Educação,Vazamento,Sistema desatualizado,8,1752593.49,49.2,47,Baixo,Em análise
2018,3,2018-03-01,Norte,AM,Governo,Vazamento,Senha fraca,17,435389.08,116.6,58,Baixo,Mitigado
2018,3,2018-03-01,Norte,PA,Governo,Ransomware,Falha humana,16,609796.1,93.7,43,Baixo,Mitigado
2018,3,2018-03-01,Norte,PA,Saúde,Ransomware,Senha fraca,14,897907.07,95.1,61,Alto,Mitigado
2018,3,2018-03-01,Norte,RO,Governo,Malware,Sem MFA,16,772282.36,65.5,41,Alto,Em análise
2018,3,2018-03-01,Norte,TO,Educação,Phishing,Falha humana,8,945564.08,68.6,39,Alto,Em análise
2018,3,2018-03-01,Nordeste,BA,Governo,Vazamento,Sistema desatualizado,11,1356363.24,114.8,28,Crítico,Em análise
2018,3,2018-03-01,Nordeste,BA,Saúde,Vazamento,Sem MFA,11,618796.65,68.0,51,Médio,Mitigado
2018,3,2018-03-01,Nordeste,PE,Saúde,Vazamento,Sistema desatualizado,10,1355543.64,106.0,22,Médio,Resolvido
2018,3,2018-03-01,Nordeste,PE,Varejo,Ransomware,Falha humana,17,424778.64,62.1,43,Alto,Em análise
2018,3,2018-03-01,Nordeste,CE,Governo,Ransomware,Falha humana,11,336853.11,112.4,2,Crítico,Mitigado
2018,3,2018-03-01,Nordeste,CE,Financeiro,Phishing,Senha fraca,6,513550.74,86.2,27,Alto,Em análise
2018,3,2018-03-01,Nordeste,MA,Educação,Malware,Sem MFA,11,971475.2,23.9,1,Crítico,Mitigado
2018,3,2018-03-01,Nordeste,PB,Varejo,Phishing,Senha fraca,8,573594.31,16.1,10,Crítico,Mitigado
2018,3,2018-03-01,Centro-Oeste,DF,Educação,Phishing,Sistema desatualizado,8,792175.78,87.3,69,Médio,Em análise
2018,3,2018-03-01,Centro-Oeste,GO,Varejo,Ransomware,Sem MFA,10,801899.73,11.7,25,Médio,Resolvido
2018,3,2018-03-01,Centro-Oeste,GO,Varejo,Ransomware,Falha humana,3,752459.17,111.7,11,Crítico,Mitigado
2018,3,2018-03-01,Centro-Oeste,MT,Varejo,Ransomware,Falha humana,9,1725140.6,93.3,30,Alto,Mitigado
2018,3,2018-03-01,Centro-Oeste,MS,Educação,Malware,Falha humana,14,1872237.24,84.7,16,Baixo,Resolvido
2018,3,2018-03-01,Sudeste,SP,Financeiro,Vazamento,Falha humana,19,694108.51,111.9,29,Médio,Mitigado
2018,3,2018-03-01,Sudeste,SP,Governo,DDoS,Falha humana,11,1522237.34,109.2,2,Crítico,Em análise
2018,3,2018-03-01,Sudeste,SP,Varejo,Vazamento,Sistema desatualizado,15,1395677.93,67.5,76,Crítico,Mitigado
2018,3,2018-03-01,Sudeste,RJ,Varejo,Malware,Sem MFA,12,138018.3,101.7,3,Alto,Mitigado
2018,3,2018-03-01,Sudeste,RJ,Varejo,Phishing,Sistema desatualizado,13,1380212.55,50.1,23,Crítico,Em análise
2018,3,2018-03-01,Sudeste,RJ,Governo,Phishing,Senha fraca,11,1227734.2,28.1,56,Médio,Em análise
2018,3,2018-03-01,Sudeste,RJ,Saúde,DDoS,Senha fraca,6,39518.91,14.7,26,Alto,Em análise
2018,3,2018-03-01,Sudeste,MG,Educação,Vazamento,Sem MFA,9,1759216.66,60.9,25,Alto,Mitigado
2018,3,2018-03-01,Sudeste,MG,Saúde,Malware,Senha fraca,20,1401063.38,25.6,45,Médio,Mitigado
2018,3,2018-03-01,Sudeste,MG,Varejo,Ransomware,Falha humana,13,984602.79,43.5,24,Alto,Em análise
2018,3,2018-03-01,Sudeste,ES,Financeiro,DDoS,Falha humana,15,1920709.68,38.9,11,Alto,Mitigado
2018,3,2018-03-01,Sudeste,ES,Varejo,Vazamento,Falha humana,13,1781718.59,51.9,59,Médio,Mitigado
2018,3,2018-03-01,Sudeste,ES,Varejo,Phishing,Sem MFA,14,355905.59,104.6,16,Crítico,Resolvido
2018,3,2018-03-01,Sul,PR,Financeiro,Vazamento,Senha fraca,14,976978.9,20.8,32,Alto,Em análise
2018,3,2018-03-01,Sul,PR,Saúde,Phishing,Senha fraca,16,1531580.05,48.9,29,Médio,Resolvido
2018,3,2018-03-01,Sul,SC,Financeiro,Phishing,Senha fraca,21,459169.73,105.6,39,Crítico,Resolvido
2018,3,2018-03-01,Sul,SC,Governo,Phishing,Sem MFA,11,1056796.5,53.8,11,Crítico,Em análise
2018,3,2018-03-01,Sul,RS,Varejo,Malware,Sem MFA,17,1415141.27,49.7,70,Alto,Mitigado
2018,3,2018-03-01,Sul,RS,Saúde,Ransomware,Sistema desatualizado,7,1958222.82,83.9,69,Alto,Mitigado
2018,4,2018-04-01,Norte,AM,Educação,Ransomware,Sem MFA,14,1010604.33,22.5,69,Baixo,Em análise
2018,4,2018-04-01,Norte,PA,Saúde,Malware,Sem MFA,14,257554.09,37.0,7,Alto,Mitigado
2018,4,2018-04-01,Norte,PA,Financeiro,Ransomware,Sem MFA,15,1653979.3,80.3,63,Alto,Mitigado
2018,4,2018-04-01,Norte,RO,Varejo,Malware,Sem MFA,8,460781.49,117.7,39,Médio,Mitigado
2018,4,2018-04-01,Norte,TO,Varejo,Phishing,Falha humana,15,1875296.88,21.6,8,Médio,Resolvido
2018,4,2018-04-01,Nordeste,BA,Saúde,Ransomware,Senha fraca,13,346602.32,76.5,59,Crítico,Mitigado
2018,4,2018-04-01,Nordeste,BA,Governo,Malware,Falha humana,10,1464196.03,99.6,41,Crítico,Mitigado
2018,4,2018-04-01,Nordeste,PE,Governo,Malware,Senha fraca,12,252838.14,68.9,28,Alto,Em análise
2018,4,2018-04-01,Nordeste,PE,Financeiro,Phishing,Sistema desatualizado,8,1119169.53,103.3,24,Alto,Resolvido
2018,4,2018-04-01,Nordeste,CE,Varejo,Vazamento,Sistema desatualizado,10,667097.87,4.8,70,Baixo,Em análise
2018,4,2018-04-01,Nordeste,CE,Financeiro,Ransomware,Sistema desatualizado,10,332143.06,103.2,8,Baixo,Mitigado
2018,4,2018-04-01,Nordeste,MA,Financeiro,Vazamento,Senha fraca,13,619142.09,38.3,52,Alto,Mitigado
2018,4,2018-04-01,Nordeste,PB,Saúde,Ransomware,Sem MFA,10,1058668.48,96.8,42,Crítico,Em análise
2018,4,2018-04-01,Centro-Oeste,DF,Educação,Vazamento,Sistema desatualizado,18,1253209.86,60.7,37,Crítico,Em análise
2018,4,2018-04-01,Centro-Oeste,GO,Governo,Ransomware,Sem MFA,10,779435.64,112.9,32,Baixo,Resolvido
2018,4,2018-04-01,Centro-Oeste,GO,Governo,DDoS,Senha fraca,13,1526193.28,56.8,25,Alto,Em análise
2018,4,2018-04-01,Centro-Oeste,MT,Varejo,Vazamento,Senha fraca,9,1619357.95,60.2,72,Alto,Mitigado
2018,4,2018-04-01,Centro-Oeste,MS,Saúde,Malware,Sistema desatualizado,13,561013.99,91.2,11,Baixo,Em análise
2018,4,2018-04-01,Sudeste,SP,Saúde,Vazamento,Sistema desatualizado,19,1993206.94,40.1,68,Médio,Em análise
2018,4,2018-04-01,Sudeste,SP,Governo,Vazamento,Sistema desatualizado,13,1081821.03,12.2,78,Crítico,Mitigado
2018,4,2018-04-01,Sudeste,SP,Financeiro,Ransomware,Senha fraca,10,27118.17,22.8,40,Baixo,Mitigado
2018,4,2018-04-01,Sudeste,RJ,Varejo,Ransomware,Sistema desatualizado,12,1654596.58,77.4,14,Alto,Resolvido
2018,4,2018-04-01,Sudeste,RJ,Financeiro,Malware,Senha fraca,12,90592.89,103.3,57,Baixo,Resolvido
2018,4,2018-04-01,Sudeste,RJ,Varejo,Phishing,Sem MFA,22,503909.82,73.7,65,Médio,Resolvido
2018,4,2018-04-01,Sudeste,RJ,Saúde,Ransomware,Sem MFA,11,1465586.37,35.3,43,Baixo,Em análise
2018,4,2018-04-01,Sudeste,MG,Governo,Vazamento,Sem MFA,17,1557443.49,115.0,25,Baixo,Resolvido
2018,4,2018-04-01,Sudeste,MG,Saúde,Phishing,Falha humana,21,1420622.64,63.6,42,Crítico,Mitigado
2018,4,2018-04-01,Sudeste,MG,Educação,Malware,Sistema desatualizado,14,1950369.04,80.9,73,Baixo,Mitigado
2018,4,2018-04-01,Sudeste,ES,Educação,Malware,Senha fraca,7,845275.0,59.8,54,Baixo,Em análise
2018,4,2018-04-01,Sudeste,ES,Educação,Malware,Senha fraca,15,1423859.18,94.8,53,Baixo,Mitigado
2018,4,2018-04-01,Sudeste,ES,Saúde,Phishing,Falha humana,14,1309744.39,39.3,22,Alto,Em análise
2018,4,2018-04-01,Sul,PR,Financeiro,Phishing,Sem MFA,4,1911598.59,68.3,68,Alto,Em análise
2018,4,2018-04-01,Sul,PR,Governo,Malware,Sem MFA,8,884403.69,63.4,49,Crítico,Em análise
2018,4,2018-04-01,Sul,SC,Varejo,Malware,Senha fraca,16,1172929.7,75.3,33,Baixo,Em análise
2018,4,2018-04-01,Sul,SC,Financeiro,Phishing,Sem MFA,10,782618.98,81.1,52,Alto,Em análise
2018,4,2018-04-01,Sul,RS,Governo,Vazamento,Falha humana,11,641898.69,115.8,36,Baixo,Resolvido
2018,4,2018-04-01,Sul,RS,Saúde,Malware,Sistema desatualizado,11,1694062.78,74.9,18,Baixo,Resolvido
2018,5,2018-05-01,Norte,AM,Governo,Malware,Falha humana,21,448419.76,91.3,34,Alto,Em análise
2018,5,2018-05-01,Norte,PA,Varejo,DDoS,Senha fraca,15,1257567.85,58.3,76,Médio,Em análise
2018,5,2018-05-01,Norte,PA,Governo,Ransomware,Sistema desatualizado,12,948747.91,13.4,72,Médio,Resolvido
2018,5,2018-05-01,Norte,RO,Varejo,DDoS,Sem MFA,12,344648.66,4.7,39,Crítico,Em análise
2018,5,2018-05-01,Norte,TO,Governo,Phishing,Senha fraca,16,1904084.64,89.7,26,Crítico,Resolvido
2018,5,2018-05-01,Nordeste,BA,Financeiro,Ransomware,Senha fraca,11,323059.56,47.5,66,Baixo,Em análise
2018,5,2018-05-01,Nordeste,BA,Varejo,Vazamento,Sem MFA,12,1757206.57,107.5,11,Alto,Em análise
2018,5,2018-05-01,Nordeste,PE,Saúde,Vazamento,Senha fraca,14,846413.87,118.5,28,Crítico,Resolvido
2018,5,2018-05-01,Nordeste,PE,Financeiro,Phishing,Falha humana,16,59309.99,99.1,71,Alto,Mitigado
2018,5,2018-05-01,Nordeste,CE,Saúde,Vazamento,Falha humana,8,1188044.61,5.4,59,Crítico,Em análise
2018,5,2018-05-01,Nordeste,CE,Educação,Ransomware,Senha fraca,8,1185284.22,109.9,12,Alto,Resolvido
2018,5,2018-05-01,Nordeste,MA,Educação,Malware,Senha fraca,9,591014.06,50.0,26,Crítico,Em análise
2018,5,2018-05-01,Nordeste,PB,Varejo,Vazamento,Falha humana,11,1330575.45,73.6,67,Baixo,Resolvido
2018,5,2018-05-01,Centro-Oeste,DF,Educação,Vazamento,Senha fraca,14,1237042.47,90.2,53,Baixo,Resolvido
2018,5,2018-05-01,Centro-Oeste,GO,Educação,Vazamento,Sem MFA,6,853026.05,111.4,61,Alto,Mitigado
2018,5,2018-05-01,Centro-Oeste,GO,Varejo,Phishing,Sem MFA,14,154067.73,40.8,65,Crítico,Em análise
2018,5,2018-05-01,Centro-Oeste,MT,Financeiro,DDoS,Senha fraca,12,1709410.94,89.4,32,Crítico,Em análise
2018,5,2018-05-01,Centro-Oeste,MS,Saúde,Malware,Falha humana,8,392621.88,60.7,44,Crítico,Mitigado
2018,5,2018-05-01,Sudeste,SP,Financeiro,Malware,Senha fraca,10,354315.11,119.5,50,Alto,Em análise
2018,5,2018-05-01,Sudeste,SP,Financeiro,Phishing,Sem MFA,9,705532.61,68.0,34,Médio,Mitigado
2018,5,2018-05-01,Sudeste,SP,Financeiro,DDoS,Sem MFA,13,1744105.34,36.1,72,Baixo,Resolvido
2018,5,2018-05-01,Sudeste,RJ,Saúde,Ransomware,Senha fraca,19,1913246.64,70.8,42,Alto,Resolvido
2018,5,2018-05-01,Sudeste,RJ,Educação,Malware,Sem MFA,16,1149315.38,102.6,10,Baixo,Resolvido
2018,5,2018-05-01,Sudeste,RJ,Varejo,Vazamento,Sem MFA,15,1496423.53,5.2,39,Alto,Resolvido
2018,5,2018-05-01,Sudeste,RJ,Governo,Malware,Sem MFA,17,1380496.37,73.0,39,Baixo,Resolvido
2018,5,2018-05-01,Sudeste,MG,Governo,Ransomware,Sistema desatualizado,11,1824224.56,65.8,69,Baixo,Em análise
2018,5,2018-05-01,Sudeste,MG,Governo,DDoS,Sistema desatualizado,9,1663835.38,100.5,67,Baixo,Resolvido
2018,5,2018-05-01,Sudeste,MG,Educação,Phishing,Sistema desatualizado,17,1752026.21,109.7,58,Alto,Mitigado
2018,5,2018-05-01,Sudeste,ES,Saúde,Phishing,Sem MFA,16,535936.01,42.3,34,Alto,Em análise
2018,5,2018-05-01,Sudeste,ES,Educação,DDoS,Sem MFA,8,587909.42,95.6,55,Médio,Em análise
2018,5,2018-05-01,Sudeste,ES,Saúde,Malware,Senha fraca,12,515170.82,108.6,61,Baixo,Mitigado
2018,5,2018-05-01,Sul,PR,Governo,Ransomware,Falha humana,15,448819.26,53.8,62,Médio,Mitigado
2018,5,2018-05-01,Sul,PR,Financeiro,Phishing,Sem MFA,19,1760247.5,83.4,40,Médio,Resolvido
2018,5,2018-05-01,Sul,SC,Financeiro,DDoS,Sistema desatualizado,16,949423.7,67.0,6,Crítico,Em análise
2018,5,2018-05-01,Sul,SC,Saúde,Vazamento,Sistema desatualizado,9,309914.54,92.9,67,Alto,Em análise
2018,5,2018-05-01,Sul,RS,Varejo,Malware,Sem MFA,14,1571381.5,82.2,24,Médio,Resolvido
2018,5,2018-05-01,Sul,RS,Saúde,DDoS,Sistema desatualizado,13,1042324.39,52.1,3,Baixo,Em análise
2018,6,2018-06-01,Norte,AM,Educação,Ransomware,Sistema desatualizado,14,974974.07,48.5,73,Baixo,Resolvido
2018,6,2018-06-01,Norte,PA,Varejo,Vazamento,Senha fraca,11,1851141.36,107.1,26,Baixo,Resolvido
2018,6,2018-06-01,Norte,PA,Varejo,Malware,Falha humana,9,939792.6,95.0,21,Crítico,Em análise
2018,6,2018-06-01,Norte,RO,Educação,Phishing,Sistema desatualizado,8,758434.58,115.9,31,Médio,Mitigado
2018,6,2018-06-01,Norte,TO,Educação,Phishing,Sem MFA,11,1754394.61,45.8,20,Médio,Mitigado
2018,6,2018-06-01,Nordeste,BA,Educação,Vazamento,Senha fraca,12,334108.15,13.6,36,Médio,Em análise
2018,6,2018-06-01,Nordeste,BA,Governo,Vazamento,Falha humana,12,1235666.85,94.4,5,Alto,Resolvido
2018,6,2018-06-01,Nordeste,PE,Financeiro,DDoS,Senha fraca,9,357733.13,113.4,69,Médio,Em análise
2018,6,2018-06-01,Nordeste,PE,Saúde,DDoS,Senha fraca,11,299242.91,63.4,70,Baixo,Em análise
2018,6,2018-06-01,Nordeste,CE,Governo,Ransomware,Sistema desatualizado,10,199516.66,102.8,75,Baixo,Em análise
2018,6,2018-06-01,Nordeste,CE,Saúde,Malware,Falha humana,11,1287922.5,3.6,59,Alto,Resolvido
2018,6,2018-06-01,Nordeste,MA,Saúde,Phishing,Senha fraca,6,1600692.37,88.5,1,Alto,Mitigado
2018,6,2018-06-01,Nordeste,PB,Financeiro,Phishing,Sistema desatualizado,13,347291.7,55.9,24,Baixo,Resolvido
2018,6,2018-06-01,Centro-Oeste,DF,Financeiro,Ransomware,Falha humana,6,1499438.92,73.8,45,Crítico,Em análise
2018,6,2018-06-01,Centro-Oeste,GO,Varejo,DDoS,Senha fraca,10,1278767.56,98.0,65,Baixo,Resolvido
2018,6,2018-06-01,Centro-Oeste,GO,Educação,Phishing,Senha fraca,11,286112.89,45.4,65,Alto,Mitigado
2018,6,2018-06-01,Centro-Oeste,MT,Educação,Ransomware,Falha humana,7,1725701.07,109.7,52,Médio,Em análise
2018,6,2018-06-01,Centro-Oeste,MS,Saúde,Malware,Sistema desatualizado,12,1528651.74,78.9,54,Baixo,Em análise
2018,6,2018-06-01,Sudeste,SP,Varejo,Malware,Sem MFA,8,216456.24,28.3,55,Alto,Resolvido
2018,6,2018-06-01,Sudeste,SP,Varejo,Vazamento,Senha fraca,7,715878.25,7.4,26,Baixo,Resolvido
2018,6,2018-06-01,Sudeste,SP,Financeiro,Ransomware,Senha fraca,11,596818.17,45.9,35,Médio,Resolvido
2018,6,2018-06-01,Sudeste,RJ,Governo,Ransomware,Senha fraca,10,1405022.68,108.7,4,Crítico,Resolvido
2018,6,2018-06-01,Sudeste,RJ,Financeiro,Ransomware,Falha humana,8,1717944.55,28.1,55,Baixo,Mitigado
2018,6,2018-06-01,Sudeste,RJ,Governo,Vazamento,Senha fraca,13,1103821.09,51.9,40,Crítico,Resolvido
2018,6,2018-06-01,Sudeste,RJ,Saúde,Vazamento,Sistema desatualizado,12,665853.92,32.3,25,Baixo,Mitigado
2018,6,2018-06-01,Sudeste,MG,Governo,Malware,Sem MFA,14,1995679.02,103.3,52,Alto,Mitigado
2018,6,2018-06-01,Sudeste,MG,Educação,Ransomware,Senha fraca,11,1507072.5,37.6,57,Baixo,Resolvido
2018,6,2018-06-01,Sudeste,MG,Educação,Ransomware,Senha fraca,10,1251825.09,86.6,41,Crítico,Em análise
2018,6,2018-06-01,Sudeste,ES,Financeiro,Malware,Falha humana,14,1947448.82,63.0,66,Crítico,Resolvido
2018,6,2018-06-01,Sudeste,ES,Saúde,Malware,Falha humana,11,1737609.15,89.0,47,Crítico,Resolvido
2018,6,2018-06-01,Sudeste,ES,Varejo,Phishing,Falha humana,18,583292.68,8.9,19,Crítico,Em análise
2018,6,2018-06-01,Sul,PR,Financeiro,Malware,Sem MFA,11,1447183.6,11.9,14,Baixo,Resolvido
2018,6,2018-06-01,Sul,PR,Varejo,Phishing,Sem MFA,11,1797917.33,44.3,76,Alto,Mitigado
2018,6,2018-06-01,Sul,SC,Governo,DDoS,Sem MFA,11,1623556.51,32.4,71,Crítico,Em análise
2018,6,2018-06-01,Sul,SC,Saúde,Malware,Sem MFA,11,1724526.3,12.4,22,Crítico,Mitigado
2018,6,2018-06-01,Sul,RS,Financeiro,Malware,Sistema desatualizado,7,1174093.09,39.1,36,Crítico,Mitigado
2018,6,2018-06-01,Sul,RS,Governo,Vazamento,Falha humana,11,834015.04,39.1,34,Crítico,Resolvido
2018,7,2018-07-01,Norte,AM,Educação,Ransomware,Senha fraca,8,1355923.72,90.4,45,Baixo,Mitigado
2018,7,2018-07-01,Norte,PA,Saúde,Vazamento,Senha fraca,9,1296311.83,46.7,44,Alto,Resolvido
2018,7,2018-07-01,Norte,PA,Saúde,Phishing,Falha humana,16,1120370.37,110.0,2,Baixo,Mitigado
2018,7,2018-07-01,Norte,RO,Governo,DDoS,Senha fraca,8,1243789.76,87.9,55,Baixo,Em análise
2018,7,2018-07-01,Norte,TO,Varejo,Phishing,Sistema desatualizado,9,449364.94,64.6,15,Crítico,Em análise
